Player Name,Map Name,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team Name,Map #,Id,Unique Enum,Stage,Series
marteen,Sunset,"[2, 20]",,,,,,,,,40,0,0,KC,1,303095,3030951,Playoffs,Grand Final
tomaszy,Sunset,"[9, 19]",,,,,,,,,57,2,0,KC,1,303095,3030951,Playoffs,Grand Final
N4RRATE,Sunset,[6],[16],[22],,[20],,,,,48,4,1,KC,1,303095,3030951,Playoffs,Grand Final
paTiTek,Lotus,"[4, 14, 18]",,,,,,,,,53,0,0,TH,2,303095,3030952,Playoffs,Grand Final
Boo,Lotus,[13],,,,,,,,,17,2,0,TH,2,303095,3030952,Playoffs,Grand Final
RieNs,Lotus,"[3, 9, 11]",,,,,,,,,64,4,0,TH,2,303095,3030952,Playoffs,Grand Final
MiniBoo,Lotus,"[10, 20]",[15],,,,,[15],,,60,1,0,TH,2,303095,3030952,Playoffs,Grand Final
benjyfishy,Lotus,"[7, 18]",[16],,,,[18],[16],,,47,0,1,TH,2,303095,3030952,Playoffs,Grand Final
MAGNUM,Lotus,"[7, 8, 18]",,,,[7],,,,,59,0,0,KC,2,303095,3030952,Playoffs,Grand Final
sh1n,Lotus,,,,,,,,,,42,4,0,KC,2,303095,3030952,Playoffs,Grand Final
marteen,Lotus,"[2, 12, 20]","[1, 10, 15, 18]",,,,,,,,66,1,1,KC,2,303095,3030952,Playoffs,Grand Final
tomaszy,Lotus,"[2, 9]",[11],,,[11],,,,,46,2,0,KC,2,303095,3030952,Playoffs,Grand Final
N4RRATE,Lotus,"[6, 8]","[3, 5, 7, 16, 17]",,,,,,,,78,5,1,KC,2,303095,3030952,Playoffs,Grand Final
paTiTek,Icebox,"[1, 17, 19]",[6],,,,,,,,39,5,0,TH,3,303095,3030953,Playoffs,Grand Final
Boo,Icebox,"[1, 2, 12]",,,,,[1],,,,35,1,0,TH,3,303095,3030953,Playoffs,Grand Final
RieNs,Icebox,[12],[9],,,[9],,,,,43,0,0,TH,3,303095,3030953,Playoffs,Grand Final
MiniBoo,Icebox,,"[17, 18]",,,,[17],,,,51,1,1,TH,3,303095,3030953,Playoffs,Grand Final
benjyfishy,Icebox,"[2, 9, 14, 20]",[10],,,[19],,,,,68,1,1,TH,3,303095,3030953,Playoffs,Grand Final
MAGNUM,Icebox,"[8, 15]","[1, 4]",,,,,,,,50,0,0,KC,3,303095,3030953,Playoffs,Grand Final
sh1n,Icebox,"[14, 17, 20]",[3],,,,,,,,64,1,3,KC,3,303095,3030953,Playoffs,Grand Final
marteen,Icebox,"[5, 8, 10, 15]",[11],[16],,,,,,,75,0,0,KC,3,303095,3030953,Playoffs,Grand Final
tomaszy,Icebox,"[13, 19]",,,,,,,,,41,2,0,KC,3,303095,3030953,Playoffs,Grand Final
N4RRATE,Icebox,"[3, 12]",,[7],,,,,,,88,4,1,KC,3,303095,3030953,Playoffs,Grand Final
paTiTek,Split,[3],[5],,,,,,,,60,2,1,TH,4,303095,3030954,Playoffs,Grand Final
Boo,Split,"[11, 12]",[16],,,,,,,,53,2,0,TH,4,303095,3030954,Playoffs,Grand Final
RieNs,Split,[17],,,,,,,,,40,2,0,TH,4,303095,3030954,Playoffs,Grand Final
MiniBoo,Split,"[1, 6, 17]",[11],,,,,,,,50,1,0,TH,4,303095,3030954,Playoffs,Grand Final
benjyfishy,Split,"[13, 15]",,,,,,,,,31,0,0,TH,4,303095,3030954,Playoffs,Grand Final
MAGNUM,Split,"[1, 14]",[13],,,,,,,,40,3,1,KC,4,303095,3030954,Playoffs,Grand Final
sh1n,Split,"[5, 8, 13, 16]",[3],,[15],,[16],[15],,,87,2,0,KC,4,303095,3030954,Playoffs,Grand Final
marteen,Split,"[4, 12, 14]","[7, 16]",,,,,,,,73,0,1,KC,4,303095,3030954,Playoffs,Grand Final
tomaszy,Split,[10],[17],,,[5],,,,,41,1,1,KC,4,303095,3030954,Playoffs,Grand Final
N4RRATE,Split,"[4, 8, 12, 18]",[9],,,,,,,,52,0,0,KC,4,303095,3030954,Playoffs,Grand Final
