Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,KAST,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Id,Unique Enum,Stage,Series,winner,rounds
QutionerX,Raze,"0.98
0.90
1.06","243
239
247","18
8
10","

19
10
9

","6
4
2","-1
-2
+1","78%
73%
83%","172
181
164","35%
33%
38%","4
2
2","4
3
1","0
-1
+1",BBL Esports,Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0"
Elite,Viper,"0.93
0.95
0.91","239
218
258","20
9
11","

18
8
10

","3
1
2","+2
+1
+1","61%
73%
50%","148
139
156","51%
45%
57%","3
1
2","4
1
3","-1
0
-1",BBL Esports,Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0"
pAura,Breach,"0.79
0.94
0.65","141
191
97","12
7
5","

18
11
7

","5
5
0","-6
-4
-2","70%
82%
58%","94
126
65","23%
21%
25%","1
1
0","2
1
1","-1
0
-1",BBL Esports,Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0"
Brave,Omen,"0.52
0.41
0.63","92
67
115","8
3
5","

17
9
8

","2
2
0","-9
-6
-3","57%
55%
58%","69
54
82","38%
57%
29%","0
0
0","2
1
1","-2
-1
-1",BBL Esports,Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0"
kamo,Raze,"1.43
1.40
1.46","340
311
372","24
12
12","

17
8
9

","10
3
7","+7
+4
+3","78%
75%
82%","220
191
251","15%
14%
15%","6
4
2","4
3
1","+2
+1
+1","Movistar KOI						
							(KOI)",Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1"
starxo,Fade,"1.23
1.21
1.25","200
206
193","18
8
10","

14
7
7

","9
6
3","+4
+1
+3","74%
75%
73%","134
143
123","25%
24%
26%","3
2
1","1
0
1","+2
+2
0","Movistar KOI						
							(KOI)",Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1"
sheydos,Viper,"1.16
1.25
1.07","166
174
159","15
9
6","

11
5
6

","6
2
4","+4
+4
0","87%
92%
82%","122
114
130","22%
19%
25%","1
0
1","0
0
0","+1
0
+1","Movistar KOI						
							(KOI)",Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1"
ShadoW,Breach,"1.15
1.25
1.04","216
226
206","18
9
9","

16
8
8

","10
5
5","+2
+1
+1","87%
75%
100%","127
142
110","19%
20%
17%","2
1
1","3
2
1","-1
-1
0","Movistar KOI						
							(KOI)",Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1"
grubinho,Omen,"0.69
0.57
0.82","137
84
196","12
4
8","

18
9
9

","6
3
3","-6
-5
-1","83%
92%
73%","82
62
105","38%
71%
26%","2
0
2","1
0
1","+1
0
+1","Movistar KOI						
							(KOI)",Split,2,297409,2974092,Group Stage,Elimination (B),KOI,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1"
Sayf,Omen,"1.25
0.87
1.63","232
130
335","23
6
17","

16
8
8

","6
3
3","+7
-2
+9","65%
54%
77%","145
75
215","38%
29%
42%","4
2
2","2
1
1","+2
+1
+1",Team Vitality,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0"
ceNder,Viper,"1.02
0.98
1.05","230
249
213","19
10
9","

22
11
11

","12
5
7","-3
-1
-2","73%
77%
69%","139
151
127","16%
19%
13%","3
1
2","3
3
0","0
-2
+2",Team Vitality,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0"
Kicks,Skye,"0.87
1.06
0.68","151
198
105","16
11
5","

17
8
9

","9
6
3","-1
+3
-4","54%
62%
46%","85
104
66","23%
21%
25%","0
0
0","2
2
0","-2
-2
0",Team Vitality,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0"
Destrian,Killjoy,"0.84
1.18
0.51","155
212
99","15
11
4","

19
8
11

","4
2
2","-4
+3
-7","62%
85%
38%","111
147
75","28%
28%
28%","1
1
0","1
0
1","0
+1
-1",Team Vitality,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0"
runneR,Raze,"0.81
0.93
0.69","191
194
190","15
8
7","

21
8
13

","11
4
7","-6
0
-6","81%
77%
85%","138
150
125","13%
18%
9%","3
0
3","7
3
4","-4
-3
-1",Team Vitality,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0"
Chronicle,Viper,"1.29
1.31
1.27","220
235
207","17
10
7","

14
9
5

","15
8
7","+3
+1
+2","81%
77%
85%","156
169
143","19%
25%
15%","2
0
2","0
0
0","+2
0
+2",FNATIC,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1"
Leo,Fade,"1.23
1.49
0.97","237
294
180","24
17
7","

15
6
9

","8
5
3","+9
+11
-2","81%
92%
69%","148
177
119","27%
29%
26%","2
0
2","0
0
0","+2
0
+2",FNATIC,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1"
Boaster,Omen,"1.15
1.16
1.14","233
239
227","20
10
10","

20
10
10

","13
7
6","0
0
0","69%
77%
62%","146
151
141","31%
30%
32%","2
2
0","3
2
1","-1
0
-1",FNATIC,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1"
Alfajer,Killjoy,"0.91
0.94
0.88","214
196
234","21
10
11","

19
9
10

","1
1
0","+2
+1
+1","69%
69%
69%","137
130
145","31%
32%
30%","4
1
3","3
3
0","+1
-2
+3",FNATIC,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1"
Derke,Raze,"0.57
0.44
0.70","127
126
129","13
7
6","

20
10
10

","1
0
1","-7
-3
-4","54%
54%
54%","78
69
87","25%
22%
29%","5
3
2","5
2
3","0
+1
-1",FNATIC,Lotus,1,297414,2974141,Group Stage,Winner's (C),FNATIC,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1"
Kicks,Sova,"0.95
1.14
0.57","209
246
135","12
10
2","

15
9
6

","5
2
3","-3
+1
-4","56%
50%
67%","144
163
105","22%
26%
14%","1
1
0","4
3
1","-3
-2
-1",Team Vitality,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0"
Sayf,Kayo,"0.93
1.00
0.79","188
183
200","12
9
3","

14
8
6

","5
4
1","-2
+1
-3","61%
58%
67%","117
119
113","27%
23%
36%","2
1
1","1
0
1","+1
+1
0",Team Vitality,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0"
runneR,Jett,"0.70
0.65
0.80","205
182
253","11
6
5","

17
11
6

","4
2
2","-6
-5
-1","72%
67%
83%","131
120
154","22%
22%
23%","2
2
0","3
2
1","-1
0
-1",Team Vitality,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0"
Destrian,Omen,"0.50
0.57
0.34","90
90
92","5
3
2","

16
12
4

","10
8
2","-11
-9
-2","61%
50%
83%","54
47
69","17%
8%
40%","0
0
0","3
1
2","-3
-1
-2",Team Vitality,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0"
ceNder,Cypher,"0.42
0.41
0.44","106
119
83","6
4
2","

18
12
6

","3
2
1","-12
-8
-4","44%
42%
50%","76
79
71","23%
20%
29%","1
1
0","1
1
0","0
0
0",Team Vitality,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0"
Alfajer,Killjoy,"1.65
1.09
1.93","313
147
397","24
4
20","

8
4
4

","1
1
0","+16
0
+16","89%
83%
92%","196
98
245","44%
43%
45%","3
0
3","0
0
0","+3
0
+3",FNATIC,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1"
Chronicle,Kayo,"1.36
1.56
1.26","219
242
208","15
7
8","

8
2
6

","14
2
12","+7
+5
+2","89%
100%
83%","127
144
119","28%
38%
23%","2
1
1","0
0
0","+2
+1
+1",FNATIC,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1"
Boaster,Omen,"1.29
1.19
1.35","211
162
237","14
4
10","

9
3
6

","11
5
6","+5
+1
+4","83%
100%
75%","145
105
165","32%
43%
30%","1
0
1","2
1
1","-1
-1
0",FNATIC,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1"
Leo,Sova,"1.17
1.27
1.12","178
237
150","10
5
5","

8
3
5

","9
3
6","+2
+2
0","83%
67%
92%","140
161
129","19%
11%
26%","1
1
0","0
0
0","+1
+1
0",FNATIC,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1"
Derke,Jett,"1.13
1.93
0.73","255
420
173","17
9
8","

13
4
9

","2
1
1","+4
+5
-1","72%
100%
58%","160
279
100","47%
63%
31%","5
3
2","4
0
4","+1
+3
-2",FNATIC,Ascent,2,297414,2974142,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1"
Destrian,Astra,"1.01
1.33
0.88","250
233
258","14
5
9","

15
3
12

","5
0
5","-1
+2
-3","76%
80%
75%","194
209
187","32%
33%
31%","2
0
2","0
0
0","+2
0
+2",Team Vitality,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
Kicks,Skye,"0.97
0.61
1.12","218
175
237","15
3
12","

14
4
10

","3
1
2","+1
-1
+2","82%
80%
83%","122
109
127","42%
25%
50%","0
0
0","2
2
0","-2
-2
0",Team Vitality,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
runneR,Jett,"0.93
1.03
0.88","230
190
247","13
3
10","

14
4
10

","3
1
2","-1
-1
0","59%
60%
58%","147
104
165","34%
23%
42%","2
1
1","3
1
2","-1
0
-1",Team Vitality,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
ceNder,Viper,"0.56
0.59
0.55","113
120
111","5
2
3","

14
4
10

","6
2
4","-9
-2
-7","53%
40%
58%","76
71
78","20%
20%
20%","1
0
1","4
0
4","-3
0
-3",Team Vitality,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
Sayf,Cypher,"0.51
0.92
0.33","118
166
99","7
3
4","

15
3
12

","2
1
1","-8
0
-8","47%
60%
42%","78
105
67","37%
17%
71%","1
0
1","2
1
1","-1
-1
0",Team Vitality,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
TakaS,Yoru,"1.65
1.60
1.77","393
380
427","26
18
8","

11
8
3

","5
4
1","+15
+10
+5","76%
75%
80%","250
253
241","25%
24%
29%","3
2
1","2
2
0","+1
0
+1",Gentle Mates,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
nataNk,Phoenix,"1.34
1.15
1.78","263
230
345","18
11
7","

11
9
2

","1
1
0","+7
+2
+5","71%
67%
80%","165
150
202","27%
24%
31%","5
3
2","3
2
1","+2
+1
+1",Gentle Mates,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
logaN,Cypher,"1.12
1.36
0.52","206
244
116","13
12
1","

10
6
4

","6
4
2","+3
+6
-3","71%
75%
60%","138
159
87","42%
46%
30%","2
1
1","0
0
0","+2
+1
+1",Gentle Mates,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
beyAz,Sova,"0.89
1.00
0.62","113
135
63","6
5
1","

10
7
3

","9
7
2","-4
-2
-2","65%
67%
60%","92
112
43","37%
43%
20%","0
0
0","1
1
0","-1
-1
0",Gentle Mates,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
Wailers,Viper,"0.85
0.97
0.56","156
191
73","9
9
0","

12
8
4

","6
3
3","-3
+1
-4","82%
83%
80%","114
148
33","24%
28%
0%","1
1
0","0
0
0","+1
+1
0",Gentle Mates,Breeze,1,297416,2974161,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
Kicks,Skye,"1.37
1.83
0.91","259
340
179","26
19
7","

18
8
10

","19
12
7","+8
+11
-3","82%
86%
79%","157
192
122","14%
16%
12%","2
1
1","2
1
1","0
0
0",Team Vitality,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1"
runneR,Raze,"1.30
1.18
1.42","256
259
255","21
11
10","

19
11
8

","13
5
8","+2
0
+2","75%
79%
71%","187
169
205","19%
14%
23%","5
3
2","4
2
2","+1
+1
0",Team Vitality,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1"
Sayf,Omen,"1.00
0.90
1.11","202
222
183","22
11
11","

19
11
8

","6
4
2","+3
0
+3","57%
57%
57%","117
132
103","23%
26%
21%","0
0
0","3
1
2","-3
-1
-2",Team Vitality,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1"
Destrian,Killjoy,"0.95
0.64
1.26","185
169
202","19
8
11","

20
11
9

","5
2
3","-1
-3
+2","64%
57%
71%","119
106
131","13%
15%
12%","6
3
3","2
2
0","+4
+1
+3",Team Vitality,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1"
ceNder,Viper,"0.80
0.73
0.86","133
143
125","12
7
5","

18
11
7

","5
2
3","-6
-4
-2","57%
57%
57%","101
109
94","14%
23%
9%","2
1
1","2
0
2","0
+1
-1",Team Vitality,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1"
TakaS,Raze,"1.09
1.14
1.04","256
277
235","26
14
12","

22
11
11

","4
2
2","+4
+3
+1","68%
64%
71%","171
194
148","18%
21%
14%","2
1
1","1
0
1","+1
+1
0",Gentle Mates,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0"
nataNk,Phoenix,"1.06
1.11
1.01","275
306
246","24
14
10","

23
10
13

","9
4
5","+1
+4
-3","79%
79%
79%","183
193
174","25%
30%
20%","7
4
3","6
3
3","+1
+1
0",Gentle Mates,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0"
beyAz,Breach,"0.89
0.76
1.02","147
115
179","14
5
9","

19
9
10

","17
7
10","-5
-4
-1","75%
71%
79%","95
74
116","46%
55%
42%","2
2
0","1
0
1","+1
+2
-1",Gentle Mates,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0"
logaN,Killjoy,"0.88
0.67
1.10","142
70
216","13
3
10","

16
7
9

","3
1
2","-3
-4
+1","71%
71%
71%","110
54
166","19%
13%
21%","1
0
1","6
4
2","-5
-4
-1",Gentle Mates,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0"
Wailers,Omen,"0.84
0.88
0.81","180
171
189","17
9
8","

21
8
13

","10
2
8","-4
+1
-5","71%
86%
57%","116
104
128","25%
28%
21%","1
0
1","1
0
1","0
0
0",Gentle Mates,Lotus,2,297416,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0"
Sayf,Viper,"1.32
1.35
1.23","238
237
244","14
10
4","

8
6
2

","3
2
1","+6
+4
+2","69%
67%
75%","144
150
127","58%
61%
50%","3
3
0","3
2
1","0
+1
-1",Team Vitality,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1"
runneR,Raze,"1.18
1.12
1.38","211
202
240","13
10
3","

10
8
2

","2
1
1","+3
+2
+1","75%
67%
100%","134
118
182","19%
19%
20%","2
1
1","0
0
0","+2
+1
+1",Team Vitality,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1"
Kicks,Skye,"0.98
1.10
0.62","142
178
34","9
8
1","

8
6
2

","5
4
1","+1
+2
-1","81%
75%
100%","85
107
17","37%
41%
0%","0
0
0","2
1
1","-2
-1
-1",Team Vitality,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1"
ceNder,Omen,"0.96
0.82
1.39","177
158
238","10
7
3","

12
9
3

","5
3
2","-2
-2
0","69%
75%
50%","114
105
142","23%
26%
18%","1
0
1","3
3
0","-2
-3
+1",Team Vitality,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1"
Destrian,Cypher,"0.75
0.75
0.73","141
166
68","7
6
1","

11
8
3

","6
3
3","-4
-2
-2","75%
83%
50%","99
118
44","18%
18%
20%","1
1
0","1
1
0","0
0
0",Team Vitality,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1"
logaN,Cypher,"1.08
0.63
1.23","193
6
256","10
0
10","

9
3
6

","2
1
1","+1
-3
+4","63%
50%
67%","123
0
164","48%
 
48%","2
0
2","0
0
0","+2
0
+2",Gentle Mates,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0"
Wailers,Omen,"1.06
1.65
0.86","211
357
164","14
6
8","

10
3
7

","3
1
2","+4
+3
+1","81%
75%
83%","138
219
112","44%
64%
33%","0
0
0","0
0
0","0
0
0",Gentle Mates,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0"
TakaS,Yoru,"1.02
0.51
1.18","221
210
225","12
3
9","

11
5
6

","5
1
4","+1
-2
+3","69%
50%
75%","133
116
138","30%
33%
29%","2
1
1","2
2
0","0
-1
+1",Gentle Mates,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0"
nataNk,Raze,"0.66
1.04
0.54","110
171
90","6
3
3","

11
3
8

","1
0
1","-5
0
-5","69%
75%
67%","74
122
59","25%
30%
21%","3
1
2","2
0
2","+1
+1
0",Gentle Mates,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0"
beyAz,Breach,"0.64
0.68
0.63","163
53
200","7
0
7","

12
3
9

","5
2
3","-5
-3
-2","63%
75%
58%","102
47
120","23%
0%
29%","2
0
2","3
0
3","-1
0
-1",Gentle Mates,Sunset,3,297416,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0"
N4RRATE,Fade,"1.34
1.26
1.42","280
285
275","40
20
20","

24
14
10

","13
7
6","+16
+6
+10","92%
95%
89%","184
181
188","28%
27%
29%","6
4
2","2
1
1","+4
+3
+1",Karmine Corp,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1"
tomaszy,Viper,"1.17
1.47
0.88","249
289
210","30
17
13","

24
12
12

","17
10
7","+6
+5
+1","84%
95%
74%","175
201
150","34%
32%
37%","3
1
2","2
0
2","+1
+1
0",Karmine Corp,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1"
MAGNUM,Killjoy,"1.13
1.16
1.11","199
215
185","25
14
11","

21
11
10

","6
0
6","+4
+3
+1","76%
79%
74%","143
142
144","26%
19%
36%","2
0
2","5
2
3","-3
-2
-1",Karmine Corp,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1"
marteen,Raze,"0.91
0.75
1.07","237
212
263","31
13
18","

29
16
13

","6
4
2","+2
-3
+5","76%
74%
79%","149
136
161","27%
21%
32%","8
4
4","8
6
2","0
-2
+2",Karmine Corp,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1"
sh1n,Omen,"0.79
0.78
0.79","133
136
131","16
8
8","

23
13
10

","20
11
9","-7
-5
-2","84%
84%
84%","83
89
77","19%
16%
23%","1
0
1","1
1
0","0
-1
+1",Karmine Corp,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1"
AtaKaptan,Breach,"1.32
1.42
1.22","226
256
197","30
18
12","

24
12
12

","21
6
15","+6
+6
0","74%
74%
74%","145
159
131","26%
21%
33%","2
1
1","3
3
0","-1
-2
+1",FUT Esports,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0"
